survey_id,program_id,has_access
14040,P02,Yes
14040,P03,Yes
14041,P01,No
14041,P02,No
14041,P03,No
14042,P01,No
14042,P02,No
14042,P03,No
14043,P01,No
14043,P02,No
14043,P03,No
14044,P01,No
14044,P02,Yes
14044,P03,No
14045,P01,No
14045,P02,No
14045,P03,No
14046,P01,No
14046,P02,No
14046,P03,No
14047,P01,No
14047,P02,Yes
14047,P03,No
14048,P01,No
14048,P02,No
14048,P03,No
14049,P01,No
14049,P02,No
14049,P03,Yes
14050,P01,No
14050,P02,Yes
14050,P03,Yes
14051,P01,No
14051,P02,Yes
14051,P03,Yes
14052,P01,No
14052,P02,No
14052,P03,No
14053,P01,Yes
14053,P02,No
14053,P03,No
14054,P01,No
14054,P02,Yes
14054,P03,No
14055,P01,Yes
14055,P02,Yes
14055,P03,No
14056,P01,No
14056,P02,No
14056,P03,No
14057,P01,Yes
14057,P02,Yes
14057,P03,Yes
14058,P01,No
14058,P02,No
14058,P03,No
14059,P01,No
14059,P02,No
14059,P03,No
14060,P01,No
14060,P02,No
14060,P03,No
14061,P01,No
14061,P02,No
14061,P03,Yes
14062,P01,Yes
14062,P02,Yes
14062,P03,No
14063,P01,No
14063,P02,No
14063,P03,Yes
14064,P01,Yes
14064,P02,No
14064,P03,No
14065,P01,No
14065,P02,No
14065,P03,No
14066,P01,No
14066,P02,No
14066,P03,No
14067,P01,Yes
14067,P02,No
14067,P03,No
14068,P01,Yes
14068,P02,No
14068,P03,No
14069,P01,No
14069,P02,No
14069,P03,No
14070,P01,No
14070,P02,No
14070,P03,No
14071,P01,Yes
14071,P02,Yes
14071,P03,No
14072,P01,Yes
14072,P02,No
14072,P03,No
14073,P01,Yes
14073,P02,No
14073,P03,No
14074,P01,Yes
14074,P02,No
14074,P03,Yes
14075,P01,Yes
14075,P02,No
14075,P03,No
14076,P01,No
14076,P02,No
14076,P03,No
14077,P01,No
14077,P02,Yes
14077,P03,No
14078,P01,Yes
14078,P02,No
14078,P03,No
14079,P01,Yes
14079,P02,Yes
14079,P03,No
14080,P01,No
14080,P02,No
14080,P03,Yes
14081,P01,No
14081,P02,Yes
14081,P03,No
14082,P01,No
14082,P02,No
14082,P03,Yes
14083,P01,Yes
14083,P02,Yes
14083,P03,Yes
14084,P01,No
14084,P02,No
14084,P03,No
14085,P01,Yes
14085,P02,No
14085,P03,No
14086,P01,No
14086,P02,No
14086,P03,No
14087,P01,Yes
14087,P02,No
14087,P03,Yes
14088,P01,No
14088,P02,Yes
14088,P03,No
14089,P01,Yes
14089,P02,Yes
14089,P03,Yes
14090,P01,No
14090,P02,No
14090,P03,No
14091,P01,No
14091,P02,Yes
14091,P03,No
14092,P01,No
14092,P02,No
14092,P03,No
14093,P01,No
14093,P02,No
14093,P03,No
14094,P01,No
14094,P02,No
14094,P03,Yes
14095,P01,Yes
14095,P02,No
14095,P03,No
14096,P01,Yes
14096,P02,No
14096,P03,Yes
14097,P01,No
14097,P02,Yes
14097,P03,No
14098,P01,No
14098,P02,No
14098,P03,No
14099,P01,Yes
14099,P02,No
14099,P03,No
14100,P01,No
14100,P02,No
14100,P03,No
14101,P01,Yes
14101,P02,Yes
14101,P03,Yes
14102,P01,No
14102,P02,No
14102,P03,No
14103,P01,No
14103,P02,No
14103,P03,Yes
14104,P01,Yes
14104,P02,No
14104,P03,No
14105,P01,No
14105,P02,Yes
14105,P03,No
14106,P01,No
14106,P02,No
14106,P03,Yes
14107,P01,No
14107,P02,Yes
14107,P03,No
14108,P01,No
14108,P02,No
14108,P03,No
14109,P01,No
14109,P02,No
14109,P03,Yes
14110,P01,No
14110,P02,Yes
14110,P03,No
14111,P01,Yes
14111,P02,No
14111,P03,No
14112,P01,Yes
14112,P02,Yes
14112,P03,Yes
14113,P01,No
14113,P02,No
14113,P03,Yes
14114,P01,No
14114,P02,No
14114,P03,No
14115,P01,No
14115,P02,Yes
14115,P03,No
14116,P01,No
14116,P02,Yes
14116,P03,No
14117,P01,No
14117,P02,No
14117,P03,No
14118,P01,No
14118,P02,Yes
14118,P03,No
14119,P01,Yes
14119,P02,Yes
14119,P03,No
14120,P01,Yes
14120,P02,Yes
14120,P03,No
14121,P01,No
14121,P02,No
14121,P03,No
14122,P01,No
14122,P02,No
14122,P03,Yes
14123,P01,No
14123,P02,No
14123,P03,No
14124,P01,No
14124,P02,Yes
14124,P03,No
14125,P01,No
14125,P02,Yes
14125,P03,No
14126,P01,No
14126,P02,Yes
14126,P03,No
14127,P01,No
14127,P02,No
14127,P03,Yes
14128,P01,Yes
14128,P02,Yes
14128,P03,Yes
14129,P01,No
14129,P02,Yes
14129,P03,No
14130,P01,No
14130,P02,No
14130,P03,Yes
14131,P01,No
14131,P02,No
14131,P03,Yes
14132,P01,No
14132,P02,No
14132,P03,No
14133,P01,No
14133,P02,No
14133,P03,No
14134,P01,Yes
14134,P02,Yes
14134,P03,No
14135,P01,Yes
14135,P02,No
14135,P03,No
14136,P01,No
14136,P02,No
14136,P03,Yes
14137,P01,No
14137,P02,No
14137,P03,No
14138,P01,No
14138,P02,Yes
14138,P03,No
14139,P01,No
14139,P02,No
14139,P03,No
14140,P01,No
14140,P02,Yes
14140,P03,No
14141,P01,Yes
14141,P02,No
14141,P03,No
14142,P01,Yes
14142,P02,No
14142,P03,No
14143,P01,No
14143,P02,No
14143,P03,Yes
14144,P01,No
14144,P02,Yes
14144,P03,Yes
14145,P01,No
14145,P02,No
14145,P03,No
14146,P01,No
14146,P02,No
14146,P03,No
14147,P01,No
14147,P02,No
14147,P03,No
14148,P01,No
14148,P02,Yes
14148,P03,No
14149,P01,No
14149,P02,No
14149,P03,No
14150,P01,Yes
14150,P02,No
14150,P03,No
14151,P01,Yes
14151,P02,No
14151,P03,No
14152,P01,No
14152,P02,No
14152,P03,No
14153,P01,No
14153,P02,No
14153,P03,No
14154,P01,Yes
14154,P02,No
14154,P03,No
14155,P01,No
14155,P02,No
14155,P03,No
14156,P01,No
14156,P02,No
14156,P03,No
14157,P01,No
14157,P02,No
14157,P03,Yes
14158,P01,No
14158,P02,No
14158,P03,No
14159,P01,No
14159,P02,Yes
14159,P03,No
14160,P01,No
14160,P02,Yes
14160,P03,No
14161,P01,No
14161,P02,No
14161,P03,No
14162,P01,No
14162,P02,No
14162,P03,Yes
14163,P01,No
14163,P02,Yes
14163,P03,No
14164,P01,Yes
14164,P02,No
14164,P03,No
14165,P01,No
14165,P02,No
14165,P03,No
14166,P01,No
14166,P02,Yes
14166,P03,No
14167,P01,No
14167,P02,No
14167,P03,Yes
14168,P01,Yes
14168,P02,Yes
14168,P03,Yes
14169,P01,No
14169,P02,No
14169,P03,No
14170,P01,Yes
14170,P02,Yes
14170,P03,No
14171,P01,No
14171,P02,No
14171,P03,No
14172,P01,No
14172,P02,No
14172,P03,No
14173,P01,No
14173,P02,No
14173,P03,No
14174,P01,No
14174,P02,No
14174,P03,No
14175,P01,No
14175,P02,No
14175,P03,No
14176,P01,Yes
14176,P02,No
14176,P03,Yes
14177,P01,No
14177,P02,No
14177,P03,No
14178,P01,Yes
14178,P02,Yes
14178,P03,No
14179,P01,No
14179,P02,No
14179,P03,No
14180,P01,No
14180,P02,No
14180,P03,No
14181,P01,Yes
14181,P02,No
14181,P03,No
14182,P01,No
14182,P02,Yes
14182,P03,Yes
14183,P01,Yes
14183,P02,No
14183,P03,Yes
14184,P01,No
14184,P02,No
14184,P03,Yes
14185,P01,Yes
14185,P02,No
14185,P03,Yes
14186,P01,No
14186,P02,Yes
14186,P03,No
14187,P01,No
14187,P02,Yes
14187,P03,No
14188,P01,Yes
14188,P02,No
14188,P03,No
14189,P01,No
14189,P02,No
14189,P03,No
14190,P01,No
14190,P02,No
14190,P03,No
14191,P01,No
14191,P02,No
14191,P03,No
14192,P01,No
14192,P02,Yes
14192,P03,No
14193,P01,Yes
14193,P02,No
14193,P03,Yes
14194,P01,Yes
14194,P02,Yes
14194,P03,No
14195,P01,Yes
14195,P02,No
14195,P03,No
14196,P01,No
14196,P02,No
14196,P03,No
14197,P01,Yes
14197,P02,No
14197,P03,Yes
14198,P01,Yes
14198,P02,No
14198,P03,Yes
14199,P01,No
14199,P02,No
14199,P03,No
14200,P01,No
14200,P02,No
14200,P03,No
14201,P01,No
14201,P02,No
14201,P03,No
14202,P01,No
14202,P02,Yes
14202,P03,No
14203,P01,Yes
14203,P02,No
14203,P03,Yes
14204,P01,No
14204,P02,No
14204,P03,No
14205,P01,Yes
14205,P02,No
14205,P03,Yes
14206,P01,No
14206,P02,No
14206,P03,No
14207,P01,No
14207,P02,Yes
14207,P03,No
14208,P01,No
14208,P02,No
14208,P03,Yes
14209,P01,No
14209,P02,No
14209,P03,No
14210,P01,Yes
14210,P02,No
14210,P03,No
14211,P01,No
14211,P02,No
14211,P03,No
14212,P01,No
14212,P02,No
14212,P03,No
14213,P01,No
14213,P02,Yes
14213,P03,No
14214,P01,No
14214,P02,No
14214,P03,No
14215,P01,No
14215,P02,No
14215,P03,No
14216,P01,No
14216,P02,No
14216,P03,No
14217,P01,Yes
14217,P02,No
14217,P03,Yes
14218,P01,Yes
14218,P02,No
14218,P03,Yes
14219,P01,Yes
14219,P02,No
14219,P03,No
14220,P01,No
14220,P02,No
14220,P03,No
14221,P01,Yes
14221,P02,Yes
14221,P03,Yes
14222,P01,No
14222,P02,Yes
14222,P03,Yes
14223,P01,No
14223,P02,No
14223,P03,Yes
14224,P01,No
14224,P02,No
14224,P03,No
14225,P01,Yes
14225,P02,Yes
14225,P03,Yes
14226,P01,No
14226,P02,No
14226,P03,Yes
14227,P01,No
14227,P02,No
14227,P03,No
14228,P01,No
14228,P02,No
14228,P03,No
14229,P01,Yes
14229,P02,Yes
14229,P03,Yes
14230,P01,No
14230,P02,Yes
14230,P03,No
14231,P01,No
14231,P02,Yes
14231,P03,No
14232,P01,No
14232,P02,Yes
14232,P03,No
14233,P01,Yes
14233,P02,Yes
14233,P03,Yes
14234,P01,No
14234,P02,No
14234,P03,Yes
14235,P01,Yes
14235,P02,No
14235,P03,No
14236,P01,No
14236,P02,No
14236,P03,No
14237,P01,No
14237,P02,No
14237,P03,No
14238,P01,No
14238,P02,No
14238,P03,Yes
14239,P01,No
14239,P02,No
14239,P03,Yes
14240,P01,Yes
14240,P02,No
14240,P03,Yes
14241,P01,No
14241,P02,No
14241,P03,Yes
14242,P01,No
14242,P02,Yes
14242,P03,No
14243,P01,No
14243,P02,Yes
14243,P03,No
14244,P01,No
14244,P02,No
14244,P03,Yes
14245,P01,Yes
14245,P02,Yes
14245,P03,No
14246,P01,No
14246,P02,Yes
14246,P03,No
14247,P01,No
14247,P02,No
14247,P03,No
14248,P01,No
14248,P02,No
14248,P03,No
14249,P01,No
14249,P02,No
14249,P03,Yes
14250,P01,Yes
14250,P02,No
14250,P03,Yes
14251,P01,No
14251,P02,No
14251,P03,No
14252,P01,Yes
14252,P02,No
14252,P03,No
14253,P01,No
14253,P02,No
14253,P03,No
14254,P01,Yes
14254,P02,Yes
14254,P03,Yes
14255,P01,No
14255,P02,No
14255,P03,No
14256,P01,No
14256,P02,No
14256,P03,No
14257,P01,Yes
14257,P02,No
14257,P03,No
14258,P01,Yes
14258,P02,Yes
14258,P03,No
14259,P01,No
14259,P02,No
14259,P03,Yes
14260,P01,No
14260,P02,Yes
14260,P03,No
14261,P01,No
14261,P02,No
14261,P03,No
14262,P01,Yes
14262,P02,No
14262,P03,No
14263,P01,No
14263,P02,No
14263,P03,No
14264,P01,No
14264,P02,No
14264,P03,No
14265,P01,No
14265,P02,Yes
14265,P03,No
14266,P01,No
14266,P02,No
14266,P03,No
14267,P01,No
14267,P02,No
14267,P03,No
14268,P01,No
14268,P02,No
14268,P03,No
14269,P01,No
14269,P02,No
14269,P03,No
14270,P01,No
14270,P02,No
14270,P03,Yes
14271,P01,No
14271,P02,No
14271,P03,No
14272,P01,No
14272,P02,Yes
14272,P03,Yes
14273,P01,No
14273,P02,No
14273,P03,No
14274,P01,No
14274,P02,No
14274,P03,Yes
14275,P01,No
14275,P02,Yes
14275,P03,No
14276,P01,No
14276,P02,No
14276,P03,Yes
14277,P01,Yes
14277,P02,Yes
14277,P03,No
14278,P01,No
14278,P02,No
14278,P03,Yes
14279,P01,No
14279,P02,No
14279,P03,No
14280,P01,No
14280,P02,No
14280,P03,No
14281,P01,No
14281,P02,Yes
14281,P03,No
14282,P01,No
14282,P02,No
14282,P03,No
14283,P01,No
14283,P02,Yes
14283,P03,No
14284,P01,Yes
14284,P02,No
14284,P03,Yes
14285,P01,No
14285,P02,No
14285,P03,No
14286,P01,No
14286,P02,No
14286,P03,No
14287,P01,No
14287,P02,Yes
14287,P03,Yes
14288,P01,No
14288,P02,No
14288,P03,No
14289,P01,No
14289,P02,No
14289,P03,No
14290,P01,Yes
14290,P02,No
14290,P03,No
14291,P01,No
14291,P02,Yes
14291,P03,No
14292,P01,No
14292,P02,No
14292,P03,No
14293,P01,No
14293,P02,No
14293,P03,No
14294,P01,No
14294,P02,Yes
14294,P03,Yes
14295,P01,No
14295,P02,No
14295,P03,No
14296,P01,No
14296,P02,No
14296,P03,No
14297,P01,Yes
14297,P02,Yes
14297,P03,No
14298,P01,No
14298,P02,No
14298,P03,No
14299,P01,No
14299,P02,No
14299,P03,No
14300,P01,No
14300,P02,No
14300,P03,No
14301,P01,No
14301,P02,No
14301,P03,No
14302,P01,No
14302,P02,Yes
14302,P03,No
14303,P01,Yes
14303,P02,Yes
14303,P03,No
14304,P01,Yes
14304,P02,No
14304,P03,No
14305,P01,Yes
14305,P02,Yes
14305,P03,No
14306,P01,No
14306,P02,Yes
14306,P03,No
14307,P01,No
14307,P02,No
14307,P03,Yes
14308,P01,No
14308,P02,No
14308,P03,No
14309,P01,Yes
14309,P02,No
14309,P03,Yes
14310,P01,No
14310,P02,No
14310,P03,No
14311,P01,Yes
14311,P02,No
14311,P03,No
14312,P01,Yes
14312,P02,Yes
14312,P03,Yes
14313,P01,No
14313,P02,No
14313,P03,No
14314,P01,No
14314,P02,No
14314,P03,No
14315,P01,No
14315,P02,No
14315,P03,No
14316,P01,No
14316,P02,No
14316,P03,Yes
14317,P01,No
14317,P02,Yes
14317,P03,No
14318,P01,No
14318,P02,No
14318,P03,No
14319,P01,Yes
14319,P02,No
14319,P03,Yes
14320,P01,No
14320,P02,Yes
14320,P03,No
14321,P01,Yes
14321,P02,No
14321,P03,Yes
14322,P01,No
14322,P02,No
14322,P03,No
14323,P01,No
14323,P02,No
14323,P03,Yes
14324,P01,No
14324,P02,Yes
14324,P03,No
14325,P01,Yes
14325,P02,No
14325,P03,Yes
14326,P01,Yes
14326,P02,No
14326,P03,Yes
14327,P01,No
14327,P02,No
14327,P03,Yes
14328,P01,No
14328,P02,No
14328,P03,No
14329,P01,No
14329,P02,Yes
14329,P03,Yes
14330,P01,Yes
14330,P02,Yes
14330,P03,No
14331,P01,No
14331,P02,No
14331,P03,No
14332,P01,No
14332,P02,No
14332,P03,No
14333,P01,No
14333,P02,No
14333,P03,Yes
14334,P01,No
14334,P02,No
14334,P03,No
14335,P01,Yes
14335,P02,No
14335,P03,No
14336,P01,No
14336,P02,No
14336,P03,Yes
14337,P01,No
14337,P02,No
14337,P03,No
14338,P01,No
14338,P02,No
14338,P03,No
14339,P01,Yes
14339,P02,No
14339,P03,No
14340,P01,No
14340,P02,No
14340,P03,Yes
14341,P01,No
14341,P02,No
14341,P03,No
14342,P01,No
14342,P02,Yes
14342,P03,No
14343,P01,No
14343,P02,Yes
14343,P03,Yes
14344,P01,No
14344,P02,No
14344,P03,Yes
14345,P01,Yes
14345,P02,No
14345,P03,No
14346,P01,No
14346,P02,No
14346,P03,No
14347,P01,No
14347,P02,Yes
14347,P03,No
14348,P01,Yes
14348,P02,No
14348,P03,No
14349,P01,Yes
14349,P02,No
14349,P03,No
14350,P01,No
14350,P02,Yes
14350,P03,No
14351,P01,No
14351,P02,Yes
14351,P03,No
14352,P01,Yes
14352,P02,Yes
14352,P03,No
14353,P01,No
14353,P02,Yes
14353,P03,Yes
14354,P01,Yes
14354,P02,Yes
14354,P03,No
14355,P01,Yes
14355,P02,No
14355,P03,Yes
14356,P01,Yes
14356,P02,No
14356,P03,Yes
14357,P01,No
14357,P02,No
14357,P03,No
14358,P01,No
14358,P02,No
14358,P03,Yes
14359,P01,No
14359,P02,Yes
14359,P03,No
14360,P01,Yes
14360,P02,No
14360,P03,No
14361,P01,Yes
14361,P02,No
14361,P03,No
14362,P01,No
14362,P02,Yes
14362,P03,No
14363,P01,No
14363,P02,No
14363,P03,No
14364,P01,Yes
14364,P02,No
14364,P03,No
14365,P01,No
14365,P02,No
14365,P03,No
14366,P01,No
14366,P02,Yes
14366,P03,No
14367,P01,No
14367,P02,No
14367,P03,Yes
14368,P01,No
14368,P02,No
14368,P03,No
14369,P01,Yes
14369,P02,No
14369,P03,No
14370,P01,No
14370,P02,No
14370,P03,No
14371,P01,Yes
14371,P02,No
14371,P03,No
14372,P01,No
14372,P02,No
14372,P03,Yes
14373,P01,No
14373,P02,No
14373,P03,No
14374,P01,No
14374,P02,No
14374,P03,No
14375,P01,No
14375,P02,No
14375,P03,No
14376,P01,No
14376,P02,Yes
14376,P03,No
14377,P01,No
14377,P02,Yes
14377,P03,No
14378,P01,No
14378,P02,No
14378,P03,No
14379,P01,No
14379,P02,No
14379,P03,No
14380,P01,Yes
14380,P02,No
14380,P03,No
14381,P01,Yes
14381,P02,Yes
14381,P03,No
14382,P01,Yes
14382,P02,No
14382,P03,No
14383,P01,Yes
14383,P02,No
14383,P03,No
14384,P01,Yes
14384,P02,No
14384,P03,No
14385,P01,No
14385,P02,No
14385,P03,Yes
14386,P01,No
14386,P02,No
14386,P03,No
14387,P01,Yes
14387,P02,Yes
14387,P03,No
14388,P01,No
14388,P02,Yes
14388,P03,No
14389,P01,No
14389,P02,No
14389,P03,Yes
14390,P01,No
14390,P02,Yes
14390,P03,No
14391,P01,Yes
14391,P02,Yes
14391,P03,No
14392,P01,Yes
14392,P02,Yes
14392,P03,Yes
14393,P01,No
14393,P02,Yes
14393,P03,No
14394,P01,No
14394,P02,No
14394,P03,Yes
14395,P01,No
14395,P02,No
14395,P03,No
14396,P01,No
14396,P02,No
14396,P03,Yes
14397,P01,No
14397,P02,Yes
14397,P03,No
14398,P01,No
14398,P02,No
14398,P03,No
14399,P01,No
14399,P02,No
14399,P03,No
14400,P01,Yes
14400,P02,No
14400,P03,No
14401,P01,No
14401,P02,No
14401,P03,Yes
14402,P01,No
14402,P02,No
14402,P03,No
14403,P01,Yes
14403,P02,No
14403,P03,Yes
14404,P01,No
14404,P02,Yes
14404,P03,No
14405,P01,No
14405,P02,No
14405,P03,No
14406,P01,No
14406,P02,No
14406,P03,No
14407,P01,No
14407,P02,No
14407,P03,No
14408,P01,No
14408,P02,No
14408,P03,No
14409,P01,Yes
14409,P02,No
14409,P03,Yes
14410,P01,No
14410,P02,Yes
14410,P03,No
14411,P01,Yes
14411,P02,No
14411,P03,No
14412,P01,Yes
14412,P02,Yes
14412,P03,No
14413,P01,Yes
14413,P02,No
14413,P03,No
14414,P01,Yes
14414,P02,Yes
14414,P03,No
14415,P01,No
14415,P02,No
14415,P03,No
14416,P01,Yes
14416,P02,No
14416,P03,No
14417,P01,Yes
14417,P02,No
14417,P03,Yes
14418,P01,Yes
14418,P02,No
14418,P03,No
14419,P01,No
14419,P02,No
14419,P03,No
14420,P01,No
14420,P02,No
14420,P03,No
14421,P01,No
14421,P02,No
14421,P03,No
14422,P01,No
14422,P02,No
14422,P03,No
14423,P01,No
14423,P02,Yes
14423,P03,Yes
14424,P01,No
14424,P02,No
14424,P03,No
14425,P01,No
14425,P02,No
14425,P03,No
14426,P01,No
14426,P02,No
14426,P03,No
14427,P01,No
14427,P02,No
14427,P03,No
14428,P01,Yes
14428,P02,No
14428,P03,Yes
14429,P01,No
14429,P02,Yes
14429,P03,Yes
14430,P01,No
14430,P02,No
14430,P03,No
14431,P01,No
14431,P02,No
14431,P03,No
14432,P01,No
14432,P02,No
14432,P03,No
14433,P01,No
14433,P02,Yes
14433,P03,No
14434,P01,Yes
14434,P02,Yes
14434,P03,No
14435,P01,No
14435,P02,No
14435,P03,Yes
14436,P01,No
14436,P02,No
14436,P03,No
14437,P01,No
14437,P02,No
14437,P03,Yes
14438,P01,Yes
14438,P02,No
14438,P03,No
14439,P01,No
14439,P02,No
14439,P03,Yes
14440,P01,No
14440,P02,No
14440,P03,No
14441,P01,No
14441,P02,No
14441,P03,No
14442,P01,No
14442,P02,No
14442,P03,No
14443,P01,No
14443,P02,No
14443,P03,No
14444,P01,No
14444,P02,No
14444,P03,No
14445,P01,No
14445,P02,Yes
14445,P03,No
14446,P01,Yes
14446,P02,No
14446,P03,No
14447,P01,No
14447,P02,Yes
14447,P03,No
14448,P01,Yes
14448,P02,Yes
14448,P03,Yes
14449,P01,Yes
14449,P02,Yes
14449,P03,No
14450,P01,No
14450,P02,Yes
14450,P03,No
14451,P01,No
14451,P02,No
14451,P03,Yes
14452,P01,No
14452,P02,Yes
14452,P03,No
14453,P01,Yes
14453,P02,Yes
14453,P03,No
14454,P01,No
14454,P02,No
14454,P03,No
14455,P01,No
14455,P02,No
14455,P03,No
14456,P01,Yes
14456,P02,No
14456,P03,No
14457,P01,No
14457,P02,Yes
14457,P03,No
14458,P01,No
14458,P02,No
14458,P03,No
14459,P01,No
14459,P02,No
14459,P03,No
14460,P01,No
14460,P02,No
14460,P03,No
14461,P01,Yes
14461,P02,Yes
14461,P03,No
14462,P01,Yes
14462,P02,No
14462,P03,No
14463,P01,No
14463,P02,Yes
14463,P03,No
14464,P01,No
14464,P02,No
14464,P03,Yes
14465,P01,No
14465,P02,Yes
14465,P03,No
14466,P01,Yes
14466,P02,No
14466,P03,No
14467,P01,No
14467,P02,No
14467,P03,Yes
14468,P01,Yes
14468,P02,Yes
14468,P03,No
14469,P01,Yes
14469,P02,No
14469,P03,No
14470,P01,Yes
14470,P02,Yes
14470,P03,No
14471,P01,No
14471,P02,No
14471,P03,Yes
14472,P01,No
14472,P02,Yes
14472,P03,No
14473,P01,No
14473,P02,No
14473,P03,Yes
14474,P01,No
14474,P02,No
14474,P03,No
14475,P01,No
14475,P02,No
14475,P03,No
14476,P01,No
14476,P02,No
14476,P03,No
14477,P01,No
14477,P02,No
14477,P03,No
14478,P01,No
14478,P02,Yes
14478,P03,Yes
14479,P01,No
14479,P02,Yes
14479,P03,No
14480,P01,No
14480,P02,Yes
14480,P03,No
14481,P01,No
14481,P02,No
14481,P03,No
14482,P01,No
14482,P02,Yes
14482,P03,No
14483,P01,No
14483,P02,Yes
14483,P03,No
14484,P01,No
14484,P02,No
14484,P03,Yes
14485,P01,Yes
14485,P02,No
14485,P03,No
14486,P01,Yes
14486,P02,Yes
14486,P03,Yes
14487,P01,No
14487,P02,No
14487,P03,No
14488,P01,Yes
14488,P02,No
14488,P03,Yes
14489,P01,No
14489,P02,No
14489,P03,Yes
14490,P01,Yes
14490,P02,No
14490,P03,Yes
14491,P01,No
14491,P02,Yes
14491,P03,No
14492,P01,Yes
14492,P02,Yes
14492,P03,No
14493,P01,No
14493,P02,No
14493,P03,No
14494,P01,No
14494,P02,Yes
14494,P03,Yes
14495,P01,Yes
14495,P02,No
14495,P03,No
14496,P01,No
14496,P02,No
14496,P03,No
14497,P01,No
14497,P02,No
14497,P03,No
14498,P01,No
14498,P02,No
14498,P03,No
14499,P01,No
14499,P02,No
14499,P03,No
14500,P01,Yes
14500,P02,No
14500,P03,No
14501,P01,No
14501,P02,No
14501,P03,No
14502,P01,Yes
14502,P02,Yes
14502,P03,Yes
14503,P01,No
14503,P02,No
14503,P03,No
14504,P01,No
14504,P02,No
14504,P03,No
14505,P01,No
14505,P02,Yes
14505,P03,Yes
14506,P01,No
14506,P02,Yes
14506,P03,No
14507,P01,No
14507,P02,No
14507,P03,Yes
14508,P01,No
14508,P02,No
14508,P03,No
14509,P01,No
14509,P02,Yes
14509,P03,No
14510,P01,Yes
14510,P02,No
14510,P03,No
14511,P01,No
14511,P02,No
14511,P03,No
14512,P01,No
14512,P02,No
14512,P03,No
14513,P01,Yes
14513,P02,Yes
14513,P03,No
14514,P01,No
14514,P02,No
14514,P03,No
14515,P01,No
14515,P02,Yes
14515,P03,No
14516,P01,No
14516,P02,No
14516,P03,Yes
14517,P01,Yes
14517,P02,Yes
14517,P03,Yes
14518,P01,Yes
14518,P02,Yes
14518,P03,No
14519,P01,Yes
14519,P02,No
14519,P03,No
14520,P01,Yes
14520,P02,Yes
14520,P03,No
14521,P01,No
14521,P02,No
14521,P03,No
14522,P01,No
14522,P02,Yes
14522,P03,Yes
14523,P01,No
14523,P02,No
14523,P03,No
14524,P01,No
14524,P02,Yes
14524,P03,No
14525,P01,No
14525,P02,Yes
14525,P03,No
14526,P01,No
14526,P02,No
14526,P03,No
14527,P01,Yes
14527,P02,No
14527,P03,No
14528,P01,No
14528,P02,No
14528,P03,Yes
14529,P01,No
14529,P02,Yes
14529,P03,Yes
14530,P01,Yes
14530,P02,No
14530,P03,No
14531,P01,No
14531,P02,No
14531,P03,No
14532,P01,No
14532,P02,Yes
14532,P03,Yes
14533,P01,No
14533,P02,No
14533,P03,Yes
14534,P01,Yes
14534,P02,Yes
14534,P03,Yes
14535,P01,No
14535,P02,No
14535,P03,No
14536,P01,No
14536,P02,No
14536,P03,No
14537,P01,No
14537,P02,No
14537,P03,Yes
14538,P01,No
14538,P02,No
14538,P03,No
14539,P01,No
14539,P02,No
14539,P03,No
14540,P01,No
14540,P02,No
14540,P03,Yes
14541,P01,No
14541,P02,No
14541,P03,No
14542,P01,Yes
14542,P02,No
14542,P03,No
14543,P01,No
14543,P02,No
14543,P03,Yes
14544,P01,No
14544,P02,No
14544,P03,No
14545,P01,No
14545,P02,No
14545,P03,Yes
14546,P01,No
14546,P02,No
14546,P03,No
