user_id,age,age_group,gender
12883,46,45-54,Male
12884,44,35-44,Male
12885,21,18-24,Female
12886,46,45-54,Female
12887,19,18-24,Male
12888,43,35-44,Female
12889,22,18-24,Male
12890,33,25-34,Female
12891,30,25-34,Female
12892,29,25-34,Male
12893,37,35-44,Female
12894,41,35-44,Male
12895,21,18-24,Male
12896,29,25-34,Non-binary
12897,36,35-44,Female
12898,30,25-34,Female
12899,30,25-34,Male
12900,14,13-17,Male
12901,24,18-24,Female
12902,15,13-17,Female
12903,27,25-34,Female
12904,51,45-54,Female
12905,33,25-34,Prefer not to say
12906,21,18-24,Female
12907,43,35-44,Female
12908,29,25-34,Female
12909,21,18-24,Male
12910,24,18-24,Male
12911,19,18-24,Male
12912,15,13-17,Male
12913,25,25-34,Male
12914,52,45-54,Male
12915,25,25-34,Female
12916,43,35-44,Male
12917,26,25-34,Female
12918,37,35-44,Male
12919,50,45-54,Female
12920,40,35-44,Male
12921,20,18-24,Male
12922,23,18-24,Male
12923,36,35-44,Female
12924,30,25-34,Female
12925,21,18-24,Female
12926,31,25-34,Female
12927,24,18-24,Prefer not to say
12928,28,25-34,Non-binary
12929,41,35-44,Female
12930,15,13-17,Female
12931,46,45-54,Male
12932,51,45-54,Male
12933,21,18-24,Female
12934,36,35-44,Female
12935,52,45-54,Male
12936,32,25-34,Female
12937,23,18-24,Female
12938,32,25-34,Male
12939,13,13-17,Female
12940,14,13-17,Male
12941,29,25-34,Female
12942,34,25-34,Female
12943,64,55+,Male
12944,22,18-24,Female
12945,28,25-34,Female
12946,34,25-34,Female
12947,24,18-24,Female
12948,17,13-17,Female
12949,25,25-34,Male
12950,17,13-17,Female
12951,26,25-34,Male
12952,31,25-34,Male
12953,15,13-17,Male
12954,15,13-17,Male
12955,16,13-17,Female
12956,44,35-44,Female
12957,20,18-24,Female
12958,34,25-34,Male
12959,26,25-34,Female
12960,52,45-54,Male
12961,43,35-44,Male
12962,22,18-24,Male
12963,26,25-34,Female
12964,14,13-17,Female
12965,31,25-34,Female
12966,21,18-24,Male
12967,22,18-24,Male
12968,45,45-54,Male
12969,28,25-34,Male
12970,16,13-17,Male
12971,22,18-24,Male
12972,16,13-17,Male
12973,13,13-17,Male
12974,21,18-24,Female
12975,31,25-34,Male
12976,20,18-24,Female
12977,14,13-17,Female
12978,42,35-44,Female
12979,47,45-54,Female
12980,45,45-54,Male
12981,32,25-34,Male
12982,17,13-17,Female
12983,20,18-24,Female
12984,15,13-17,Female
12985,35,35-44,Female
12986,13,13-17,Female
12987,21,18-24,Female
12988,40,35-44,Female
12989,54,45-54,Male
12990,40,35-44,Male
12991,16,13-17,Male
12992,40,35-44,Male
12993,33,25-34,Female
12994,44,35-44,Prefer not to say
12995,20,18-24,Male
12996,41,35-44,Male
12997,14,13-17,Prefer not to say
12998,23,18-24,Male
12999,61,55+,Prefer not to say
13000,15,13-17,Female
13001,47,45-54,Female
13002,32,25-34,Female
13003,32,25-34,Female
13004,36,35-44,Female
13005,26,25-34,Female
13006,21,18-24,Male
13007,14,13-17,Male
13008,42,35-44,Male
13009,22,18-24,Female
13010,55,55+,Female
13011,16,13-17,Male
13012,19,18-24,Male
13013,32,25-34,Prefer not to say
13014,28,25-34,Female
13015,25,25-34,Female
13016,40,35-44,Non-binary
13017,52,45-54,Male
13018,21,18-24,Male
13019,21,18-24,Male
13020,24,18-24,Male
13021,23,18-24,Male
13022,25,25-34,Non-binary
13023,44,35-44,Male
13024,42,35-44,Female
13025,28,25-34,Female
13026,34,25-34,Male
13027,35,35-44,Male
13028,58,55+,Male
13029,16,13-17,Male
13030,19,18-24,Male
13031,41,35-44,Male
13032,21,18-24,Male
13033,41,35-44,Male
13034,38,35-44,Male
13035,21,18-24,Male
13036,21,18-24,Non-binary
13037,34,25-34,Non-binary
13038,46,45-54,Male
13039,28,25-34,Female
13040,39,35-44,Female
13041,36,35-44,Female
13042,18,18-24,Female
13043,19,18-24,Male
13044,27,25-34,Female
13045,18,18-24,Male
13046,27,25-34,Female
13047,23,18-24,Female
13048,14,13-17,Female
13049,19,18-24,Prefer not to say
13050,44,35-44,Male
13051,20,18-24,Male
13052,25,25-34,Male
13053,24,18-24,Female
13054,22,18-24,Female
13055,21,18-24,Female
13056,20,18-24,Female
13057,40,35-44,Male
13058,34,25-34,Female
13059,21,18-24,Male
13060,17,13-17,Male
13061,52,45-54,Male
13062,37,35-44,Male
13063,30,25-34,Male
13064,33,25-34,Female
13065,35,35-44,Male
13066,47,45-54,Male
13067,27,25-34,Male
13068,39,35-44,Male
13069,37,35-44,Male
13070,37,35-44,Female
13071,30,25-34,Male
13072,19,18-24,Male
13073,41,35-44,Female
13074,20,18-24,Female
13075,21,18-24,Male
13076,31,25-34,Female
13077,16,13-17,Female
13078,53,45-54,Prefer not to say
13079,13,13-17,Male
13080,16,13-17,Female
13081,22,18-24,Male
13082,46,45-54,Female
13083,18,18-24,Female
13084,27,25-34,Male
13085,27,25-34,Male
13086,23,18-24,Female
13087,27,25-34,Female
13088,18,18-24,Female
13089,31,25-34,Female
13090,24,18-24,Female
13091,43,35-44,Male
13092,53,45-54,Female
13093,50,45-54,Female
13094,17,13-17,Male
13095,14,13-17,Male
13096,15,13-17,Male
13097,14,13-17,Female
13098,27,25-34,Female
13099,16,13-17,Female
13100,31,25-34,Male
13101,15,13-17,Male
13102,29,25-34,Female
13103,41,35-44,Female
13104,34,25-34,Female
13105,20,18-24,Female
13106,28,25-34,Male
13107,29,25-34,Prefer not to say
13108,25,25-34,Male
13109,14,13-17,Male
13110,24,18-24,Male
13111,18,18-24,Male
13112,15,13-17,Male
13113,44,35-44,Female
13114,29,25-34,Non-binary
13115,30,25-34,Female
13116,14,13-17,Male
13117,36,35-44,Male
13118,50,45-54,Male
13119,34,25-34,Male
13120,36,35-44,Female
13121,42,35-44,Female
13122,47,45-54,Male
13123,18,18-24,Female
13124,41,35-44,Male
13125,21,18-24,Male
13126,24,18-24,Female
13127,37,35-44,Female
13128,30,25-34,Female
13129,14,13-17,Female
13130,29,25-34,Female
13131,26,25-34,Female
13132,31,25-34,Female
13133,16,13-17,Male
13134,18,18-24,Female
13135,20,18-24,Female
13136,34,25-34,Male
13137,17,13-17,Female
13138,37,35-44,Male
13139,20,18-24,Male
13140,20,18-24,Female
13141,60,55+,Male
13142,21,18-24,Female
13143,34,25-34,Male
13144,19,18-24,Female
13145,16,13-17,Male
13146,35,35-44,Male
13147,25,25-34,Male
13148,20,18-24,Male
13149,37,35-44,Female
13150,34,25-34,Male
13151,36,35-44,Male
13152,25,25-34,Female
13153,14,13-17,Male
13154,21,18-24,Female
13155,25,25-34,Male
13156,41,35-44,Male
13157,61,55+,Male
13158,33,25-34,Male
13159,31,25-34,Female
13160,25,25-34,Prefer not to say
13161,38,35-44,Female
13162,31,25-34,Female
13163,17,13-17,Male
13164,16,13-17,Female
13165,13,13-17,Female
13166,24,18-24,Male
13167,28,25-34,Prefer not to say
13168,22,18-24,Prefer not to say
13169,40,35-44,Prefer not to say
13170,34,25-34,Female
13171,15,13-17,Male
13172,30,25-34,Female
13173,19,18-24,Female
13174,17,13-17,Female
13175,19,18-24,Female
13176,20,18-24,Female
13177,18,18-24,Male
13178,32,25-34,Male
13179,20,18-24,Female
13180,20,18-24,Female
13181,14,13-17,Male
13182,28,25-34,Male
13183,31,25-34,Male
13184,13,13-17,Female
13185,17,13-17,Female
13186,19,18-24,Female
13187,22,18-24,Non-binary
13188,16,13-17,Female
13189,47,45-54,Prefer not to say
13190,30,25-34,Male
13191,16,13-17,Male
13192,30,25-34,Female
13193,31,25-34,Male
13194,13,13-17,Female
13195,32,25-34,Male
13196,60,55+,Female
13197,19,18-24,Male
13198,16,13-17,Non-binary
13199,15,13-17,Male
13200,17,13-17,Female
13201,37,35-44,Female
13202,28,25-34,Male
13203,48,45-54,Male
13204,19,18-24,Male
13205,42,35-44,Male
13206,13,13-17,Female
13207,35,35-44,Female
13208,22,18-24,Male
13209,18,18-24,Male
13210,32,25-34,Female
13211,29,25-34,Female
13212,25,25-34,Male
13213,40,35-44,Female
13214,20,18-24,Female
13215,25,25-34,Male
13216,28,25-34,Male
13217,32,25-34,Female
13218,38,35-44,Female
13219,19,18-24,Male
13220,23,18-24,Male
13221,22,18-24,Male
13222,40,35-44,Male
13223,31,25-34,Male
13224,16,13-17,Female
13225,30,25-34,Male
13226,33,25-34,Male
13227,21,18-24,Female
13228,16,13-17,Female
13229,19,18-24,Male
13230,29,25-34,Male
13231,37,35-44,Female
13232,37,35-44,Female
13233,20,18-24,Non-binary
13234,36,35-44,Male
13235,32,25-34,Female
13236,46,45-54,Male
13237,32,25-34,Female
13238,34,25-34,Female
13239,13,13-17,Male
13240,21,18-24,Male
13241,19,18-24,Male
13242,32,25-34,Female
13243,20,18-24,Female
13244,18,18-24,Male
13245,18,18-24,Prefer not to say
13246,14,13-17,Non-binary
13247,32,25-34,Male
13248,43,35-44,Male
13249,54,45-54,Female
13250,14,13-17,Male
13251,33,25-34,Male
13252,48,45-54,Male
13253,20,18-24,Male
13254,19,18-24,Male
13255,24,18-24,Female
13256,14,13-17,Male
13257,20,18-24,Male
13258,16,13-17,Female
13259,15,13-17,Male
13260,32,25-34,Female
13261,26,25-34,Male
13262,18,18-24,Female
13263,14,13-17,Male
13264,23,18-24,Female
13265,24,18-24,Female
13266,40,35-44,Male
13267,37,35-44,Female
13268,17,13-17,Male
13269,32,25-34,Male
13270,31,25-34,Female
13271,23,18-24,Male
13272,30,25-34,Female
13273,15,13-17,Male
13274,21,18-24,Female
13275,25,25-34,Male
13276,29,25-34,Female
13277,23,18-24,Male
13278,58,55+,Female
13279,25,25-34,Male
13280,26,25-34,Non-binary
13281,19,18-24,Female
13282,19,18-24,Male
13283,38,35-44,Female
13284,23,18-24,Male
13285,19,18-24,Non-binary
13286,63,55+,Male
13287,20,18-24,Male
13288,32,25-34,Female
13289,33,25-34,Female
13290,17,13-17,Male
13291,14,13-17,Female
13292,16,13-17,Female
13293,20,18-24,Non-binary
13294,42,35-44,Female
13295,19,18-24,Female
13296,18,18-24,Female
13297,15,13-17,Male
13298,21,18-24,Female
13299,13,13-17,Male
13300,25,25-34,Male
13301,14,13-17,Male
13302,40,35-44,Female
13303,14,13-17,Female
13304,14,13-17,Female
13305,29,25-34,Male
13306,41,35-44,Female
13307,24,18-24,Male
13308,34,25-34,Female
13309,38,35-44,Male
13310,33,25-34,Female
13311,20,18-24,Female
13312,40,35-44,Male
13313,21,18-24,Female
13314,28,25-34,Male
13315,34,25-34,Female
13316,20,18-24,Male
13317,24,18-24,Female
13318,17,13-17,Non-binary
13319,20,18-24,Male
13320,20,18-24,Male
13321,15,13-17,Female
13322,22,18-24,Female
13323,16,13-17,Male
13324,28,25-34,Male
13325,20,18-24,Male
13326,17,13-17,Female
13327,34,25-34,Non-binary
13328,30,25-34,Male
13329,15,13-17,Female
13330,33,25-34,Female
13331,28,25-34,Male
13332,29,25-34,Male
13333,39,35-44,Female
13334,32,25-34,Female
13335,39,35-44,Male
13336,31,25-34,Male
13337,23,18-24,Male
13338,15,13-17,Male
13339,21,18-24,Female
13340,22,18-24,Female
13341,34,25-34,Female
13342,44,35-44,Male
13343,24,18-24,Female
13344,13,13-17,Female
13345,17,13-17,Male
13346,24,18-24,Female
13347,40,35-44,Male
13348,59,55+,Female
13349,24,18-24,Male
13350,21,18-24,Male
13351,22,18-24,Male
13352,23,18-24,Female
13353,23,18-24,Male
13354,24,18-24,Male
13355,25,25-34,Female
13356,50,45-54,Non-binary
13357,26,25-34,Female
13358,21,18-24,Female
13359,21,18-24,Female
13360,31,25-34,Male
13361,13,13-17,Female
13362,20,18-24,Female
13363,50,45-54,Male
13364,42,35-44,Female
13365,16,13-17,Male
13366,42,35-44,Female
13367,31,25-34,Male
13368,14,13-17,Male
13369,33,25-34,Female
13370,40,35-44,Male
13371,42,35-44,Male
13372,28,25-34,Male
13373,22,18-24,Female
13374,18,18-24,Female
13375,13,13-17,Male
13376,33,25-34,Female
13377,14,13-17,Female
13378,36,35-44,Male
13379,20,18-24,Female
13380,31,25-34,Female
13381,26,25-34,Female
13382,22,18-24,Male
13383,21,18-24,Male
13384,19,18-24,Male
13385,17,13-17,Male
13386,34,25-34,Female
13387,32,25-34,Female
13388,34,25-34,Female
13389,29,25-34,Female
13390,33,25-34,Female
13391,52,45-54,Male
13392,22,18-24,Female
13393,43,35-44,Male
13394,17,13-17,Male
13395,16,13-17,Female
13396,20,18-24,Male
13397,36,35-44,Male
13398,40,35-44,Male
13399,28,25-34,Male
13400,28,25-34,Male
13401,41,35-44,Female
13402,26,25-34,Female
13403,18,18-24,Female
13404,15,13-17,Male
13405,22,18-24,Female
13406,28,25-34,Male
13407,43,35-44,Female
13408,18,18-24,Female
13409,18,18-24,Female
13410,28,25-34,Female
13411,15,13-17,Female
13412,41,35-44,Male
13413,21,18-24,Female
13414,24,18-24,Male
13415,33,25-34,Prefer not to say
13416,21,18-24,Female
13417,27,25-34,Female
13418,28,25-34,Female
13419,49,45-54,Female
13420,44,35-44,Male
13421,34,25-34,Female
13422,34,25-34,Female
13423,20,18-24,Female
13424,36,35-44,Male
13425,23,18-24,Female
13426,26,25-34,Male
13427,25,25-34,Female
13428,18,18-24,Male
13429,19,18-24,Female
13430,19,18-24,Female
13431,16,13-17,Male
13432,33,25-34,Male
13433,37,35-44,Female
13434,19,18-24,Female
13435,43,35-44,Male
13436,30,25-34,Male
13437,51,45-54,Male
13438,18,18-24,Female
13439,13,13-17,Male
13440,20,18-24,Female
13441,19,18-24,Male
13442,16,13-17,Female
13443,24,18-24,Male
13444,18,18-24,Male
13445,40,35-44,Female
13446,16,13-17,Female
13447,20,18-24,Male
13448,26,25-34,Male
13449,15,13-17,Male
13450,29,25-34,Female
13451,15,13-17,Male
13452,20,18-24,Female
13453,52,45-54,Non-binary
13454,34,25-34,Male
13455,43,35-44,Prefer not to say
13456,47,45-54,Female
13457,23,18-24,Female
13458,42,35-44,Male
13459,36,35-44,Female
13460,36,35-44,Female
13461,13,13-17,Female
13462,16,13-17,Female
13463,25,25-34,Female
13464,17,13-17,Prefer not to say
13465,30,25-34,Female
13466,19,18-24,Male
13467,25,25-34,Female
13468,14,13-17,Male
13469,22,18-24,Female
13470,36,35-44,Prefer not to say
13471,42,35-44,Female
13472,15,13-17,Male
13473,42,35-44,Male
13474,29,25-34,Male
13475,25,25-34,Male
13476,17,13-17,Male
13477,29,25-34,Female
13478,21,18-24,Female
13479,47,45-54,Male
13480,17,13-17,Prefer not to say
13481,48,45-54,Non-binary
13482,13,13-17,Female
13483,23,18-24,Female
13484,20,18-24,Female
13485,44,35-44,Female
13486,32,25-34,Female
13487,26,25-34,Male
13488,16,13-17,Male
13489,61,55+,Female
13490,41,35-44,Female
13491,21,18-24,Female
13492,25,25-34,Female
13493,27,25-34,Female
13494,26,25-34,Female
13495,19,18-24,Male
13496,38,35-44,Female
13497,19,18-24,Female
13498,29,25-34,Male
13499,28,25-34,Male
13500,19,18-24,Male
13501,47,45-54,Female
13502,31,25-34,Female
13503,43,35-44,Male
13504,35,35-44,Female
13505,23,18-24,Male
13506,28,25-34,Female
13507,32,25-34,Female
13508,25,25-34,Female
13509,34,25-34,Male
13510,29,25-34,Male
13511,13,13-17,Male
13512,47,45-54,Male
13513,44,35-44,Male
13514,34,25-34,Male
13515,37,35-44,Female
13516,28,25-34,Male
13517,21,18-24,Male
13518,34,25-34,Male
13519,27,25-34,Male
13520,30,25-34,Female
13521,19,18-24,Female
13522,32,25-34,Female
13523,22,18-24,Male
13524,37,35-44,Male
13525,29,25-34,Female
13526,41,35-44,Female
13527,30,25-34,Female
13528,23,18-24,Male
13529,34,25-34,Male
13530,31,25-34,Male
13531,23,18-24,Male
13532,18,18-24,Male
13533,54,45-54,Female
13534,23,18-24,Male
13535,17,13-17,Female
13536,34,25-34,Female
13537,24,18-24,Male
13538,14,13-17,Female
13539,16,13-17,Female
13540,34,25-34,Male
13541,13,13-17,Male
13542,50,45-54,Female
13543,39,35-44,Male
13544,20,18-24,Female
13545,37,35-44,Male
13546,20,18-24,Male
13547,31,25-34,Male
13548,19,18-24,Male
13549,25,25-34,Male
13550,34,25-34,Male
13551,25,25-34,Female
13552,32,25-34,Non-binary
13553,32,25-34,Female
13554,31,25-34,Male
13555,37,35-44,Male
13556,13,13-17,Non-binary
13557,18,18-24,Male
13558,42,35-44,Female
13559,50,45-54,Non-binary
13560,17,13-17,Female
13561,26,25-34,Female
13562,30,25-34,Female
13563,22,18-24,Male
13564,37,35-44,Female
13565,41,35-44,Prefer not to say
13566,22,18-24,Female
13567,26,25-34,Male
13568,13,13-17,Male
13569,20,18-24,Male
13570,18,18-24,Male
13571,49,45-54,Female
13572,18,18-24,Female
13573,27,25-34,Male
13574,29,25-34,Female
13575,44,35-44,Male
13576,14,13-17,Male
13577,23,18-24,Non-binary
13578,37,35-44,Female
13579,21,18-24,Female
13580,43,35-44,Male
13581,19,18-24,Male
13582,46,45-54,Female
13583,18,18-24,Female
13584,31,25-34,Male
13585,39,35-44,Female
13586,29,25-34,Non-binary
13587,23,18-24,Female
13588,40,35-44,Female
13589,47,45-54,Male
13590,25,25-34,Male
13591,34,25-34,Female
13592,26,25-34,Female
13593,33,25-34,Prefer not to say
13594,23,18-24,Female
13595,32,25-34,Male
13596,43,35-44,Male
13597,23,18-24,Female
13598,38,35-44,Male
13599,31,25-34,Female
13600,41,35-44,Male
13601,46,45-54,Female
13602,29,25-34,Female
13603,34,25-34,Female
13604,36,35-44,Female
13605,16,13-17,Female
13606,19,18-24,Female
13607,49,45-54,Male
13608,26,25-34,Male
13609,27,25-34,Male
13610,14,13-17,Male
13611,23,18-24,Male
13612,21,18-24,Female
13613,29,25-34,Male
13614,27,25-34,Male
13615,24,18-24,Male
13616,32,25-34,Male
13617,15,13-17,Male
13618,18,18-24,Male
13619,34,25-34,Female
13620,13,13-17,Female
13621,23,18-24,Male
13622,26,25-34,Male
13623,34,25-34,Female
13624,15,13-17,Male
13625,22,18-24,Female
13626,44,35-44,Male
13627,16,13-17,Female
13628,24,18-24,Female
13629,25,25-34,Female
13630,31,25-34,Female
13631,33,25-34,Female
13632,20,18-24,Female
13633,18,18-24,Female
13634,13,13-17,Female
13635,35,35-44,Male
13636,44,35-44,Male
13637,16,13-17,Female
13638,27,25-34,Male
13639,43,35-44,Female
13640,19,18-24,Prefer not to say
13641,14,13-17,Female
13642,54,45-54,Female
13643,37,35-44,Prefer not to say
13644,53,45-54,Female
13645,54,45-54,Male
13646,22,18-24,Female
13647,54,45-54,Male
13648,21,18-24,Male
13649,43,35-44,Female
13650,38,35-44,Female
13651,20,18-24,Male
13652,35,35-44,Female
13653,33,25-34,Male
13654,49,45-54,Female
13655,15,13-17,Female
13656,27,25-34,Female
13657,41,35-44,Male
13658,18,18-24,Non-binary
13659,23,18-24,Male
13660,22,18-24,Female
13661,16,13-17,Female
13662,18,18-24,Female
13663,30,25-34,Female
13664,32,25-34,Male
13665,26,25-34,Female
13666,18,18-24,Female
13667,44,35-44,Male
13668,36,35-44,Female
13669,32,25-34,Female
13670,13,13-17,Male
13671,36,35-44,Female
13672,48,45-54,Female
13673,28,25-34,Female
13674,17,13-17,Female
13675,32,25-34,Female
13676,20,18-24,Non-binary
13677,17,13-17,Female
13678,35,35-44,Male
13679,20,18-24,Male
13680,30,25-34,Female
13681,32,25-34,Male
13682,21,18-24,Female
13683,24,18-24,Female
13684,22,18-24,Female
13685,36,35-44,Female
13686,40,35-44,Female
13687,46,45-54,Female
13688,14,13-17,Female
13689,41,35-44,Male
13690,33,25-34,Male
13691,31,25-34,Female
13692,29,25-34,Female
13693,26,25-34,Male
13694,52,45-54,Male
13695,17,13-17,Male
13696,38,35-44,Female
13697,39,35-44,Male
13698,53,45-54,Male
13699,37,35-44,Male
13700,43,35-44,Female
13701,41,35-44,Male
13702,18,18-24,Non-binary
13703,16,13-17,Non-binary
13704,14,13-17,Male
13705,35,35-44,Female
13706,48,45-54,Female
13707,16,13-17,Male
13708,26,25-34,Female
13709,34,25-34,Male
13710,36,35-44,Female
13711,53,45-54,Female
13712,38,35-44,Male
13713,19,18-24,Male
13714,16,13-17,Female
13715,37,35-44,Male
13716,40,35-44,Male
13717,31,25-34,Female
13718,53,45-54,Female
13719,19,18-24,Male
13720,41,35-44,Female
13721,21,18-24,Male
13722,13,13-17,Female
13723,21,18-24,Female
13724,49,45-54,Female
13725,48,45-54,Male
13726,21,18-24,Male
13727,21,18-24,Male
13728,28,25-34,Female
13729,35,35-44,Male
13730,21,18-24,Female
13731,42,35-44,Male
13732,24,18-24,Male
13733,14,13-17,Male
13734,33,25-34,Female
13735,26,25-34,Female
13736,17,13-17,Female
13737,33,25-34,Female
