survey_id,platform_id,content_type_id,daily_screen_time_hours,notification_checks_per_day,night_checking_frequency_id,uses_social_media_before_bed,social_media_detox_habit,limited_screen_time_habit
10073,1,5,4.6,40,1,Yes,No,Yes
10074,3,3,4.92,42,3,Yes,No,No
10075,3,8,4.74,35,2,Yes,No,No
10076,4,1,3.96,44,2,No,No,No
10077,6,8,2.74,39,3,No,No,No
10078,3,3,4.64,35,1,No,No,Yes
10079,5,3,4.68,36,1,Yes,No,No
10080,1,1,4.23,45,2,No,Yes,No
10081,3,7,4.09,41,1,Yes,Yes,No
10082,5,7,3.04,24,2,Yes,No,No
10083,7,1,3.57,36,2,No,No,Yes
10084,2,2,4.66,39,1,Yes,No,No
10085,2,4,3.88,34,1,No,Yes,No
10086,1,2,7.0,51,3,Yes,No,No
10087,5,5,2.81,34,1,No,No,No
10088,1,6,5.44,45,3,Yes,No,No
10089,5,7,2.38,46,1,No,No,No
10090,3,4,5.54,54,2,Yes,No,No
10091,2,4,7.22,49,1,Yes,No,Yes
10092,2,4,5.61,52,2,Yes,No,No
10093,7,1,3.18,37,2,No,No,Yes
10094,1,6,4.98,48,2,Yes,No,No
10095,2,5,4.16,29,2,No,Yes,No
10096,1,4,5.26,52,1,Yes,No,No
10097,1,3,3.52,27,1,Yes,No,Yes
10098,6,2,3.13,26,1,Yes,No,No
10099,3,1,4.16,42,1,No,No,Yes
10100,7,4,2.05,24,1,Yes,No,No
10101,1,3,5.62,68,2,Yes,No,Yes
10102,2,5,7.01,60,3,Yes,No,No
10103,2,5,2.59,35,1,Yes,No,No
10104,6,3,2.61,29,3,Yes,No,No
10105,5,3,4.11,42,3,Yes,No,No
10106,5,5,2.9,24,1,No,Yes,Yes
10107,1,1,6.69,56,2,Yes,No,No
10108,1,5,3.75,37,1,No,No,No
10109,4,5,3.28,26,1,Yes,No,No
10110,3,5,2.66,40,2,No,Yes,Yes
10111,1,2,4.73,51,2,No,No,Yes
10112,2,8,2.92,32,1,No,No,No
10113,5,3,3.05,40,1,Yes,Yes,No
10114,5,5,2.47,45,1,Yes,No,No
10115,3,2,3.82,36,2,No,Yes,Yes
10116,4,5,2.22,39,3,Yes,Yes,No
10117,3,5,5.31,39,2,Yes,No,Yes
10118,4,5,2.39,30,1,No,No,No
10119,4,7,2.56,19,2,Yes,No,Yes
10120,1,7,5.89,58,3,Yes,No,Yes
10121,2,8,4.3,31,2,Yes,No,Yes
10122,2,7,5.64,46,2,Yes,No,No
10123,2,8,6.51,50,3,Yes,No,No
10124,3,8,5.63,39,2,No,Yes,Yes
10125,3,8,5.27,40,1,Yes,Yes,No
10126,4,1,4.67,41,1,Yes,No,No
10127,2,1,4.67,37,2,No,No,Yes
10128,1,4,5.87,55,1,Yes,No,Yes
10129,5,4,4.04,36,3,No,No,No
10130,5,1,5.36,38,1,No,No,Yes
10131,2,1,5.48,52,3,Yes,Yes,Yes
10132,1,4,5.93,47,2,Yes,No,No
10133,2,6,4.94,49,1,No,Yes,No
10134,2,8,4.01,44,2,No,No,Yes
10135,6,7,2.55,36,1,No,No,No
10136,2,2,5.42,46,1,Yes,No,Yes
10137,3,3,2.0,25,3,No,No,Yes
10138,6,8,1.64,23,2,No,No,No
10139,1,2,3.94,40,2,Yes,No,Yes
10140,2,4,5.75,49,1,No,Yes,Yes
10141,3,3,3.86,44,3,Yes,No,Yes
10142,2,7,7.12,57,2,Yes,No,Yes
10143,4,8,3.88,47,3,No,No,Yes
10144,5,2,3.04,21,3,Yes,No,Yes
10145,6,3,1.02,29,1,No,No,Yes
10146,1,3,3.43,39,2,Yes,No,Yes
10147,7,5,3.91,30,1,Yes,No,Yes
10148,7,5,4.64,44,3,No,Yes,Yes
10149,2,1,3.61,42,1,Yes,No,No
10150,3,3,3.68,44,2,No,No,No
10151,1,1,3.24,32,1,Yes,No,Yes
10152,1,5,3.28,42,3,No,No,No
10153,6,1,3.13,36,1,Yes,No,Yes
10154,1,4,6.75,56,1,Yes,No,No
10155,3,8,4.07,47,1,No,Yes,Yes
10156,3,1,6.65,56,2,No,No,No
10157,3,1,5.6,42,1,Yes,No,No
10158,2,6,5.58,48,2,Yes,Yes,No
10159,2,1,2.28,25,1,No,Yes,No
10160,7,8,2.42,27,1,No,No,No
10161,1,5,5.13,42,1,No,No,No
10162,5,1,0.46,16,2,Yes,No,No
10163,5,5,3.36,28,1,No,No,No
10164,1,2,4.27,48,2,Yes,No,No
10165,4,3,1.07,21,1,No,No,Yes
10166,1,1,5.97,51,3,Yes,Yes,Yes
10167,7,5,5.1,33,2,Yes,Yes,Yes
10168,1,1,2.83,18,1,No,No,Yes
10169,1,5,6.12,66,1,Yes,No,Yes
10170,2,1,7.3,47,2,Yes,No,No
10171,2,8,3.0,35,2,No,No,Yes
10172,2,6,4.12,44,1,Yes,Yes,No
10173,1,5,3.74,24,2,No,Yes,No
10174,3,6,4.66,43,2,Yes,No,Yes
10175,2,6,3.29,21,3,No,No,No
10176,2,2,5.64,51,2,Yes,No,No
10177,2,2,3.62,26,2,Yes,No,No
10178,1,8,3.77,31,2,Yes,No,No
10179,7,1,0.4,29,1,No,No,No
10180,5,8,4.22,33,2,Yes,Yes,No
10181,7,2,1.66,30,2,No,Yes,Yes
10182,2,1,6.37,42,2,Yes,No,No
10183,1,2,5.02,52,2,Yes,No,No
10184,2,5,1.45,42,1,Yes,Yes,Yes
10185,1,3,4.45,53,3,No,No,No
10186,1,8,3.71,47,1,No,No,No
10187,1,1,4.62,35,3,No,Yes,No
10188,7,2,5.13,44,3,Yes,No,No
10189,3,1,4.49,51,3,Yes,Yes,No
10190,2,5,4.64,30,1,No,No,No
10191,1,7,4.56,40,3,Yes,No,Yes
10192,6,2,3.93,32,1,Yes,No,No
10193,2,5,6.45,53,2,Yes,No,Yes
10194,5,7,5.12,48,2,Yes,No,No
10195,3,5,3.19,37,2,Yes,No,No
10196,2,7,3.61,50,1,No,Yes,Yes
10197,1,5,6.97,53,2,Yes,No,No
10198,2,4,5.95,40,1,Yes,No,No
10199,3,1,5.09,42,2,No,Yes,No
10200,2,4,5.64,39,3,Yes,No,No
10201,2,3,4.34,32,1,No,Yes,No
10202,1,3,4.46,39,1,Yes,No,No
10203,2,6,3.54,23,2,Yes,No,Yes
10204,4,6,3.1,37,2,No,Yes,Yes
10205,3,6,7.62,61,3,Yes,No,No
10206,4,1,3.78,36,1,Yes,Yes,No
10207,3,4,3.9,35,2,Yes,Yes,No
10208,2,1,3.87,32,2,Yes,No,No
10209,2,5,3.37,29,1,No,Yes,No
10210,3,6,6.76,61,3,Yes,No,No
10211,6,1,2.78,26,1,No,No,No
10212,1,2,2.01,39,1,Yes,No,No
10213,6,6,3.67,41,1,No,Yes,No
10214,5,5,3.72,39,1,No,No,No
10215,1,1,4.01,51,3,Yes,No,Yes
10216,2,4,4.8,29,1,No,Yes,No
10217,6,6,0.62,22,2,No,No,Yes
10218,2,7,6.89,54,3,Yes,No,Yes
10219,1,3,2.97,41,3,Yes,No,Yes
10220,3,1,5.01,45,2,Yes,No,Yes
10221,1,8,3.5,40,1,No,No,No
10222,3,5,4.45,35,2,No,No,No
10223,2,8,6.88,61,2,No,Yes,No
10224,4,4,2.16,29,3,No,Yes,No
10225,1,2,4.51,22,3,Yes,No,No
10226,6,4,4.12,44,2,No,No,Yes
10227,3,7,2.78,46,1,No,No,No
10228,2,5,4.5,37,1,No,No,No
10229,2,4,4.12,35,3,Yes,No,No
10230,3,5,2.74,36,1,Yes,No,No
10231,3,1,4.89,52,2,Yes,Yes,Yes
10232,1,8,2.04,20,1,No,No,Yes
10233,6,8,5.34,37,1,Yes,No,No
10234,6,2,3.5,46,1,Yes,No,Yes
10235,5,1,3.98,29,1,Yes,No,No
10236,7,1,5.07,47,1,No,No,No
10237,3,7,4.81,42,1,Yes,No,Yes
10238,1,3,3.72,34,1,Yes,No,No
10239,1,1,3.46,32,1,No,No,Yes
10240,3,5,2.15,35,1,Yes,No,No
10241,1,8,3.53,47,2,Yes,No,Yes
10242,1,7,4.9,44,2,Yes,No,No
10243,2,5,5.87,50,1,Yes,No,Yes
10244,1,3,3.37,51,1,Yes,No,No
10245,4,1,3.53,19,3,Yes,No,Yes
10246,3,1,1.39,20,2,Yes,Yes,No
10247,1,8,5.38,51,1,No,No,No
10248,6,8,3.27,36,3,Yes,Yes,Yes
10249,6,8,3.07,32,2,Yes,Yes,Yes
10250,5,3,3.43,43,3,Yes,No,Yes
10251,1,3,3.68,35,2,No,No,No
10252,2,7,4.82,50,3,Yes,Yes,Yes
10253,1,6,4.53,38,1,Yes,No,No
10254,6,1,0.79,17,1,No,Yes,Yes
10255,5,1,4.52,45,3,No,Yes,Yes
10256,3,1,3.62,22,2,No,No,No
10257,3,8,1.66,12,1,No,No,No
10258,7,8,4.91,56,3,Yes,Yes,Yes
10259,1,4,3.02,36,1,Yes,Yes,No
10260,2,3,5.57,56,1,Yes,No,No
10261,1,4,5.63,32,1,No,Yes,No
10262,2,3,6.94,50,3,Yes,Yes,No
10263,3,7,2.73,31,1,Yes,No,Yes
10264,2,8,4.9,47,3,No,No,Yes
10265,2,4,6.44,45,1,No,No,No
10266,2,8,1.88,32,1,No,No,No
10267,5,4,2.82,22,2,No,Yes,Yes
10268,2,6,5.32,45,3,Yes,No,Yes
10269,3,7,6.83,55,3,Yes,No,Yes
10270,4,5,3.16,38,1,No,No,Yes
10271,2,1,5.89,50,2,No,No,Yes
10272,2,3,6.19,42,1,Yes,No,Yes
10273,3,4,2.87,26,1,No,No,Yes
10274,1,5,5.98,32,2,Yes,No,No
10275,1,3,3.43,31,2,Yes,No,Yes
10276,4,7,0.56,25,3,No,No,No
10277,1,2,2.14,25,3,No,Yes,Yes
10278,1,5,4.71,36,1,No,No,No
10279,2,3,4.16,50,1,No,Yes,Yes
10280,1,4,4.26,35,3,Yes,No,No
10281,2,7,4.94,53,2,Yes,No,Yes
10282,3,8,4.33,22,1,Yes,Yes,Yes
10283,6,1,1.92,29,1,No,No,Yes
10284,7,4,5.36,35,1,Yes,No,No
10285,3,3,2.27,28,1,Yes,No,No
10286,3,8,3.85,41,1,Yes,No,Yes
10287,3,8,5.66,54,2,Yes,Yes,No
10288,3,2,7.41,42,2,Yes,No,No
10289,2,3,2.73,25,2,Yes,No,Yes
10290,2,1,4.63,45,1,Yes,No,No
10291,3,1,4.32,45,1,No,No,No
10292,6,1,1.68,27,1,No,No,Yes
10293,2,8,6.24,40,2,Yes,No,No
10294,3,5,5.55,47,2,Yes,No,No
10295,1,6,6.63,66,2,Yes,No,No
10296,5,1,3.13,37,1,Yes,No,No
10297,5,3,2.85,32,2,Yes,No,Yes
10298,1,1,4.06,29,1,Yes,No,No
10299,2,1,4.17,36,1,Yes,No,Yes
10300,5,7,6.39,57,2,Yes,No,No
10301,1,3,4.95,41,3,No,No,Yes
10302,4,1,1.13,39,2,Yes,No,No
10303,3,5,4.1,27,3,Yes,No,No
10304,5,5,2.95,36,1,No,No,No
10305,1,3,5.24,45,1,No,No,No
10306,3,4,3.66,35,1,No,No,Yes
10307,5,1,5.0,43,2,Yes,Yes,No
10308,6,2,2.22,33,3,Yes,No,No
10309,1,1,5.92,47,3,Yes,No,Yes
10310,2,5,5.82,42,2,Yes,No,No
10311,1,1,3.68,37,2,Yes,No,Yes
10312,4,1,4.18,30,1,Yes,No,No
10313,6,2,2.46,19,1,No,No,No
10314,1,6,4.07,56,2,No,No,Yes
10315,3,8,2.81,28,1,No,No,No
10316,2,8,4.64,39,1,Yes,No,Yes
10317,5,4,1.21,30,1,Yes,No,No
10318,1,6,2.09,27,3,No,Yes,Yes
10319,6,6,1.28,5,2,No,No,No
10320,3,4,3.26,22,1,Yes,No,Yes
10321,3,1,4.86,45,2,No,No,No
10322,3,5,4.0,31,2,No,No,No
10323,2,1,3.65,48,3,No,No,No
10324,3,8,2.66,27,1,No,No,Yes
10325,2,5,7.34,56,3,Yes,No,No
10326,6,1,5.5,50,1,No,No,No
10327,3,1,3.47,46,1,Yes,No,Yes
10328,2,1,5.31,57,1,No,No,Yes
10329,3,3,4.55,50,2,No,Yes,No
10330,2,2,4.18,39,1,Yes,No,No
10331,3,3,2.93,36,1,No,No,Yes
10332,3,2,4.51,59,2,Yes,No,No
10333,1,1,6.3,46,1,No,No,No
10334,6,5,2.3,28,3,Yes,No,Yes
10335,7,1,3.8,40,2,No,No,No
10336,1,2,4.11,33,1,No,No,No
10337,6,8,2.01,24,2,No,No,Yes
10338,1,1,3.16,24,3,Yes,Yes,No
10339,1,7,4.34,34,1,No,No,No
10340,2,6,2.77,25,1,Yes,No,No
10341,2,2,4.34,45,1,Yes,No,No
10342,1,5,3.34,33,2,No,Yes,No
10343,3,6,3.81,39,2,No,No,No
10344,1,2,3.72,54,2,Yes,No,No
10345,3,1,1.5,28,2,No,Yes,No
10346,2,7,6.71,50,2,Yes,Yes,No
10347,2,1,5.41,42,1,Yes,No,No
10348,3,1,5.23,33,1,Yes,Yes,No
10349,3,3,3.41,37,3,Yes,No,No
10350,3,4,5.09,49,3,Yes,No,Yes
10351,2,4,3.61,28,1,No,No,No
10352,3,6,5.71,48,2,Yes,No,No
10353,7,6,3.41,27,1,Yes,No,Yes
10354,7,8,3.57,51,1,No,No,Yes
10355,3,8,5.69,46,1,Yes,No,Yes
10356,4,6,2.69,41,1,No,No,Yes
10357,1,4,2.85,42,2,No,No,Yes
10358,4,1,4.65,34,1,No,No,Yes
10359,1,8,7.08,59,2,Yes,Yes,No
10360,4,1,2.12,32,2,No,No,No
10361,5,3,3.18,27,1,Yes,No,Yes
10362,4,4,1.38,31,1,Yes,No,Yes
10363,6,8,3.94,51,2,Yes,Yes,Yes
10364,3,1,5.65,44,1,Yes,No,No
10365,3,5,2.75,34,1,No,Yes,No
10366,4,5,1.07,27,1,No,No,No
10367,3,5,3.42,47,2,Yes,No,Yes
10368,1,3,4.3,60,1,Yes,No,No
10369,5,6,1.05,30,1,Yes,No,Yes
10370,3,1,5.23,50,2,Yes,No,Yes
10371,1,7,6.45,42,1,Yes,No,Yes
10372,6,7,2.2,20,3,Yes,No,No
10373,1,6,2.67,43,2,No,No,No
10374,1,2,2.56,51,3,No,Yes,Yes
10375,4,8,4.28,39,3,Yes,No,No
10376,3,8,5.21,46,1,Yes,No,No
10377,1,5,6.02,48,1,Yes,No,No
10378,3,4,2.6,39,3,No,No,No
10379,5,4,5.21,52,1,No,No,Yes
10380,3,1,3.3,38,2,No,No,Yes
10381,4,1,1.09,38,2,No,No,Yes
10382,2,4,2.14,22,2,Yes,Yes,No
10383,2,1,4.98,29,1,Yes,No,No
10384,2,6,4.66,41,1,Yes,No,No
10385,2,4,5.52,58,1,Yes,No,Yes
10386,3,2,4.18,43,2,No,Yes,Yes
10387,1,1,3.72,25,2,Yes,Yes,Yes
10388,1,8,3.05,41,2,No,No,No
10389,6,4,2.84,14,3,Yes,No,No
10390,6,5,2.86,32,1,No,No,No
10391,3,1,6.01,41,1,Yes,No,Yes
10392,3,5,3.08,37,1,No,No,No
10393,3,2,5.21,49,1,Yes,No,No
10394,2,3,4.41,41,2,Yes,Yes,No
10395,2,8,4.68,40,2,Yes,No,Yes
10396,2,1,5.47,45,2,Yes,No,No
10397,1,7,4.46,43,3,No,Yes,No
10398,2,3,6.44,57,3,Yes,No,No
10399,1,1,4.3,47,1,No,No,Yes
10400,5,1,4.24,37,1,No,Yes,Yes
10401,7,2,5.68,45,2,No,No,No
10402,2,2,7.43,74,2,Yes,No,No
10403,3,4,3.2,29,1,No,No,No
10404,1,5,5.7,52,1,Yes,Yes,Yes
10405,4,7,0.4,23,1,No,No,Yes
10406,3,6,3.67,18,3,Yes,No,No
10407,5,5,2.28,43,1,No,Yes,Yes
10408,3,8,5.79,51,2,Yes,No,No
10409,1,1,4.8,52,2,No,No,Yes
10410,3,2,3.87,47,2,No,No,Yes
10411,4,3,4.72,35,1,Yes,No,No
10412,3,4,5.69,38,3,Yes,Yes,No
10413,2,1,4.68,40,1,Yes,No,No
10414,3,1,6.68,58,2,No,No,Yes
10415,2,3,6.14,41,3,Yes,No,No
10416,2,8,5.79,53,2,Yes,No,No
10417,6,4,2.28,41,1,No,No,No
10418,2,1,3.32,37,1,Yes,No,No
10419,4,8,2.63,31,2,No,No,No
10420,2,1,7.11,58,1,No,Yes,No
10421,6,8,1.68,32,2,Yes,Yes,No
10422,1,1,4.67,40,2,Yes,No,Yes
10423,2,1,3.85,31,2,Yes,No,Yes
10424,4,8,4.21,37,3,Yes,Yes,Yes
10425,5,1,3.22,31,2,No,No,No
10426,4,1,2.72,21,1,Yes,Yes,Yes
10427,4,3,3.47,28,3,Yes,No,Yes
10428,5,2,3.55,48,2,Yes,No,No
10429,3,5,3.4,26,2,Yes,Yes,Yes
10430,2,3,1.97,25,2,Yes,No,Yes
10431,2,3,3.77,44,1,No,No,Yes
10432,1,6,5.69,41,2,Yes,Yes,No
10433,1,4,2.86,34,1,Yes,No,Yes
10434,4,4,4.29,50,1,Yes,No,No
10435,1,7,5.09,38,2,Yes,No,No
10436,6,3,3.04,34,2,Yes,No,No
10437,2,3,6.17,52,3,Yes,No,No
10438,1,8,4.41,46,1,Yes,No,No
10439,1,3,5.8,45,3,No,No,No
10440,5,1,0.4,14,3,Yes,No,Yes
10441,2,7,6.95,60,3,Yes,No,No
10442,3,8,4.51,41,1,Yes,Yes,Yes
10443,7,5,2.59,30,2,No,Yes,No
10444,3,6,3.64,34,1,Yes,No,Yes
10445,3,2,6.61,40,2,Yes,No,No
10446,5,5,2.97,48,2,No,No,Yes
10447,4,7,2.05,25,1,Yes,Yes,No
10448,3,4,3.19,38,1,No,Yes,Yes
10449,1,5,6.51,50,1,Yes,No,No
10450,4,5,3.64,38,1,Yes,No,No
10451,2,4,3.85,33,1,Yes,No,No
10452,1,7,4.75,54,2,Yes,No,No
10453,3,6,5.08,55,1,Yes,No,Yes
10454,2,1,5.92,48,1,No,No,Yes
10455,5,2,4.51,31,1,Yes,No,No
10456,7,7,5.42,41,3,Yes,Yes,Yes
10457,2,5,4.81,58,1,Yes,Yes,No
10458,2,4,6.6,69,3,Yes,No,No
10459,1,5,3.15,21,1,Yes,No,No
10460,3,5,6.87,59,3,Yes,No,Yes
10461,3,8,5.19,36,2,No,No,No
10462,7,7,1.9,10,1,No,Yes,No
10463,7,1,3.84,32,2,Yes,No,No
10464,2,2,4.37,49,1,Yes,No,Yes
10465,1,6,3.06,44,2,No,No,No
10466,7,1,1.25,21,2,Yes,Yes,Yes
10467,3,8,5.45,50,2,No,No,No
10468,4,2,2.9,32,1,Yes,No,Yes
10469,4,3,2.59,38,1,No,No,Yes
10470,5,7,1.14,27,1,No,Yes,Yes
10471,6,7,1.91,18,2,Yes,Yes,Yes
10472,2,5,2.52,23,3,No,Yes,No
10473,1,3,5.81,62,2,Yes,No,No
10474,2,6,5.76,47,1,No,No,No
10475,3,5,1.48,20,2,No,No,Yes
10476,1,3,2.32,19,1,No,No,No
10477,5,6,4.19,37,1,No,No,No
10478,2,3,4.09,41,1,No,No,No
10479,7,6,2.82,35,1,No,No,Yes
10480,1,2,2.16,26,2,No,No,No
10481,3,7,4.09,48,3,Yes,No,No
10482,3,8,4.22,41,1,Yes,Yes,No
10483,1,7,3.57,29,1,No,No,No
10484,2,5,3.47,29,1,No,Yes,Yes
10485,1,1,6.99,47,2,No,No,No
10486,1,5,5.75,41,2,No,Yes,No
10487,1,8,3.2,24,2,No,No,No
10488,2,5,4.18,39,3,Yes,No,No
10489,4,3,3.29,41,1,Yes,Yes,Yes
10490,7,5,3.48,32,1,No,No,No
10491,2,2,2.13,35,1,Yes,No,No
10492,1,4,2.57,36,2,No,No,Yes
10493,4,6,2.15,41,2,No,No,No
10494,4,2,1.71,19,1,No,No,No
10495,1,8,6.83,67,2,No,Yes,Yes
10496,6,7,4.17,50,1,No,No,No
10497,2,2,3.11,30,1,No,No,Yes
10498,3,2,3.34,29,3,Yes,No,No
10499,2,4,5.76,49,2,Yes,No,No
10500,1,3,6.3,32,2,Yes,No,No
10501,6,5,0.4,26,2,No,No,Yes
10502,6,2,2.97,29,2,Yes,Yes,Yes
10503,2,3,5.68,55,1,Yes,No,No
10504,2,6,4.25,29,1,Yes,Yes,Yes
10505,3,8,4.01,48,3,Yes,No,Yes
10506,1,1,5.08,57,3,Yes,No,Yes
10507,2,4,5.59,39,1,No,No,No
10508,1,8,4.45,28,2,No,No,No
10509,2,4,6.82,60,2,No,No,Yes
10510,3,3,5.67,66,2,Yes,No,No
10511,3,8,2.52,28,2,Yes,No,No
10512,3,1,4.9,46,2,No,No,No
10513,1,4,4.7,49,3,Yes,Yes,No
10514,7,6,0.4,5,1,No,Yes,Yes
10515,4,8,0.4,27,1,No,Yes,Yes
10516,6,6,3.23,19,2,Yes,No,No
10517,1,7,4.84,32,1,No,Yes,No
10518,1,6,5.23,29,1,No,No,No
10519,3,4,4.81,37,2,Yes,No,No
10520,2,5,6.9,32,1,Yes,No,Yes
10521,6,3,4.89,40,1,Yes,No,No
10522,4,2,3.04,41,3,Yes,No,Yes
10523,7,1,4.98,42,1,No,No,No
10524,1,6,1.41,24,2,No,No,Yes
10525,4,5,3.03,48,1,No,No,No
10526,6,4,4.83,40,1,No,Yes,Yes
10527,4,1,1.0,12,2,Yes,No,Yes
10528,1,2,2.87,26,3,Yes,No,Yes
10529,6,5,4.77,46,1,Yes,No,No
10530,5,4,0.71,18,2,No,No,Yes
10531,2,1,7.27,55,1,Yes,Yes,No
10532,7,5,6.16,46,1,Yes,No,No
10533,1,7,4.07,51,3,No,Yes,Yes
10534,2,2,5.84,46,3,Yes,Yes,No
10535,4,5,2.73,22,2,Yes,No,No
10536,1,1,5.53,42,2,No,No,No
10537,6,1,1.83,11,1,Yes,No,Yes
10538,4,1,3.55,41,1,No,No,No
10539,4,2,4.74,48,3,No,No,Yes
10540,1,5,4.49,41,1,Yes,No,Yes
10541,7,5,5.22,32,1,Yes,Yes,No
10542,3,7,4.56,45,3,Yes,Yes,No
10543,7,4,2.43,27,1,Yes,No,No
10544,1,5,4.92,42,1,Yes,No,No
10545,3,3,3.76,47,2,Yes,No,No
10546,5,5,1.29,38,3,Yes,Yes,Yes
10547,2,4,2.33,28,2,Yes,No,No
10548,6,2,1.46,39,1,No,Yes,No
10549,4,4,5.05,34,2,No,No,Yes
10550,6,3,4.75,50,1,No,Yes,Yes
10551,1,7,5.7,42,3,Yes,Yes,No
10552,2,8,7.32,45,1,No,No,No
10553,4,1,3.1,38,1,No,No,No
10554,4,2,2.88,23,1,Yes,No,No
10555,2,4,7.04,46,1,Yes,No,Yes
10556,5,2,5.21,36,1,No,No,No
10557,3,3,7.03,58,2,Yes,Yes,Yes
10558,3,2,4.0,42,1,No,No,No
10559,3,4,3.39,42,3,Yes,No,No
10560,3,5,3.33,36,1,Yes,No,Yes
10561,2,3,4.85,34,2,Yes,No,No
10562,2,3,6.12,45,1,No,No,No
10563,4,7,5.26,40,2,Yes,No,Yes
10564,1,5,1.55,22,2,Yes,No,No
10565,3,1,5.1,50,3,No,No,No
10566,1,2,4.72,47,1,No,No,No
10567,3,1,3.11,39,1,No,No,No
10568,1,1,5.46,52,1,Yes,No,No
10569,3,6,4.63,39,1,Yes,No,No
10570,2,4,5.76,56,3,Yes,No,No
10571,2,1,5.59,39,1,No,Yes,Yes
10572,5,2,5.26,47,1,Yes,No,No
10573,1,3,4.15,38,2,Yes,No,Yes
10574,1,6,5.81,52,3,Yes,Yes,No
10575,6,2,3.63,36,1,No,No,No
10576,3,2,4.35,44,2,Yes,Yes,Yes
10577,2,4,4.21,38,3,Yes,No,No
10578,3,3,3.95,36,1,No,Yes,No
10579,3,8,3.68,50,1,Yes,No,No
10580,6,5,1.82,31,1,Yes,No,Yes
10581,2,7,5.05,52,3,No,No,Yes
10582,2,6,7.9,51,2,No,No,No
10583,6,8,3.47,43,2,No,No,No
10584,6,5,2.95,37,2,No,No,Yes
10585,4,4,2.34,36,2,No,No,Yes
10586,2,1,6.38,39,1,Yes,No,Yes
10587,6,1,3.48,42,2,Yes,No,Yes
10588,2,1,7.18,57,3,Yes,No,Yes
10589,3,3,4.87,44,1,Yes,No,Yes
10590,2,7,6.31,51,1,No,No,Yes
10591,2,5,3.82,49,1,Yes,Yes,No
10592,3,4,3.56,35,1,Yes,No,Yes
10593,2,2,5.22,39,1,Yes,Yes,No
10594,3,6,0.4,31,1,No,No,No
10595,1,8,5.13,54,2,Yes,No,No
10596,5,6,3.83,35,1,Yes,Yes,No
10597,7,7,3.17,44,2,No,No,No
10598,3,2,6.34,46,1,Yes,No,No
10599,4,5,3.0,36,1,Yes,No,No
10600,2,1,4.09,43,1,No,No,No
10601,4,2,2.15,18,2,Yes,No,Yes
10602,3,5,2.52,24,1,Yes,No,No
10603,2,3,3.98,33,1,Yes,Yes,No
10604,3,6,2.56,19,2,Yes,No,Yes
10605,2,6,6.31,54,2,No,No,No
10606,2,8,5.09,47,2,Yes,No,Yes
10607,6,2,0.66,25,1,No,No,No
10608,1,2,3.72,56,1,Yes,No,No
10609,7,6,2.3,27,3,No,No,No
10610,5,4,3.2,27,2,Yes,Yes,No
10611,2,6,5.03,37,1,Yes,No,No
10612,3,1,3.84,39,3,No,Yes,Yes
10613,4,6,1.2,17,1,Yes,No,Yes
10614,2,6,6.12,50,2,Yes,Yes,No
10615,5,3,2.79,43,1,Yes,No,Yes
10616,1,4,4.67,36,2,Yes,No,Yes
10617,4,8,2.83,30,1,No,Yes,Yes
10618,4,5,3.08,30,1,No,No,No
10619,2,6,4.53,46,3,No,No,No
10620,3,3,4.41,36,1,Yes,No,Yes
10621,1,3,2.15,38,1,No,Yes,Yes
10622,2,4,5.03,29,1,No,No,Yes
10623,6,1,2.22,23,2,Yes,No,No
10624,1,1,2.26,16,1,Yes,Yes,No
10625,3,4,3.51,25,1,Yes,No,No
10626,3,6,3.2,49,1,No,No,No
10627,3,4,3.54,31,1,Yes,Yes,Yes
10628,2,6,4.3,44,1,No,No,No
10629,7,4,4.18,22,1,Yes,No,Yes
10630,2,5,4.32,47,3,No,No,Yes
10631,2,6,7.92,51,3,Yes,No,No
10632,7,1,1.26,33,1,Yes,Yes,No
10633,4,1,0.9,15,2,No,No,No
10634,4,2,2.81,24,3,Yes,No,No
10635,5,7,2.13,28,1,Yes,Yes,No
10636,3,8,3.0,33,1,No,No,No
10637,3,5,1.55,22,1,Yes,No,No
10638,4,3,0.59,26,1,No,No,No
10639,4,8,0.4,19,2,No,No,Yes
10640,7,5,2.93,34,3,Yes,No,No
10641,1,4,5.1,42,2,Yes,Yes,Yes
10642,5,8,1.72,15,1,Yes,No,No
10643,6,4,2.88,35,1,Yes,No,Yes
10644,3,5,5.32,35,2,Yes,No,No
10645,6,7,4.69,53,1,No,Yes,Yes
10646,1,5,4.02,36,2,No,Yes,Yes
10647,2,4,4.09,40,2,No,No,No
10648,2,8,3.15,38,1,Yes,No,Yes
10649,1,2,5.36,34,3,Yes,Yes,No
10650,3,6,2.3,32,1,Yes,No,Yes
10651,1,4,5.91,40,1,Yes,No,Yes
10652,2,6,5.14,41,1,Yes,Yes,No
10653,2,4,4.01,32,1,Yes,No,No
10654,5,6,2.0,39,1,Yes,No,Yes
10655,3,3,2.34,27,3,No,No,No
10656,2,8,6.24,46,1,Yes,No,No
10657,1,7,3.58,27,1,Yes,No,No
10658,2,3,4.81,40,2,No,No,Yes
10659,6,4,6.94,65,1,Yes,No,Yes
10660,2,4,4.82,52,1,Yes,No,No
10661,2,2,3.5,23,1,No,No,Yes
10662,1,5,7.52,48,3,Yes,No,Yes
10663,6,1,5.28,57,2,Yes,No,No
10664,1,8,3.72,31,1,No,No,Yes
10665,2,7,5.46,38,2,Yes,No,Yes
10666,7,5,0.4,28,1,No,No,No
